ID,NAME,ADDR,LAT,LNG
282,영주동물병원,경기도 광주시 경안동 97-11번지 ,37.4139787,127.2535593
283,금강동물병원,경기도 광주시 송정동 113-69번지 ,37.4153945,127.2572014
284,모란동물병원,경기도 광주시 경안동 96-6번지 ,37.4142237,127.2527017
285,하하동물병원,경기도 광주시 태전동 162-5번지 ,37.3865911,127.2343964
286,우정동물병원,경기도 광주시 곤지암읍 곤지암리 394번지 ,37.3528699,127.3444957
287,떡심콩심동물병원,경기도 광주시 초월읍 쌍동리 253-59번지,37.3757868,127.2958942
288,그랜드24시동물병원,경기도 광주시 경안동 123-7번지 3통,37.4144148,127.2518099
289,나비누리 동물병원,경기도 광주시 역동 27-9번지,37.4063047,127.2607511
290,참좋은동물병원,경기도 광주시 오포읍 신현리 367-14번지 ,37.3587818,127.1600953
291,도그파파,경기도 광주시 오포읍 문형리 566-9번지 2층 ,37.3407042,127.2038992
292,송정동물의료센터,경기도 광주시 탄벌동 140번지 태경빌딩 ,37.4191126,127.2457818
293,알프스동물병원,경기도 광주시 중대동 28-187번지 107호,37.3938093,127.2338427
294,견우동물병원,경기도 광주시 태전동 261-14번지 101호,37.3909513,127.2300961
295,한국영양전문동물병원,경기도 광주시 목현동 249-6번지 ,37.4352508,127.2221173
296,곤지암행복동물병원,경기도 광주시 곤지암읍 6-1번지 ,37.3533476,127.3316875
297,곤지암동물병원,경기도 광주시 곤지암읍 곤지암리 453-7번지 ,37.3500401,127.3383884
298,푸른동물병원,경기도 광주시 중대동 17-10번지 ,37.3932002,127.2319775
299,애플펫 동물병원,경기도 광주시 오포읍 신현리 709-10번지 ,37.3599549,127.1517674
300,바른동물병원,경기도 광주시 경안동 446-19번지 남성빌딩 ,37.4325321,127.2610896
301,협동동물병원,경기도 광주시 역동 22-26번지 ,37.4083627,127.25903
302,서울동물메디컬센터,경기도 광주시 오포읍 신현리 674번지 ,37.360372,127.1567912
303,광주동물병원,경기도 광주시 오포읍 양벌리 373-1번지 ,37.3780104,127.2535864
304,퇴촌동물병원,경기도 광주시 퇴촌면 도수리 331-1번지,37.4675211,127.3190744
305,이솝동물병원,경기도 광주시 초월읍 대쌍령리 185-1번지,37.3873945,127.2873915
306,24시 모란동물 메디컬센터,경기도 광주시 쌍령동 168-2번지 ,37.399284,127.2736469
307,원동물병원,경기도 광주시 송정동 8-6번지 ,37.4169977,127.2736655
308,서울동물메디컬센터,경기도 광주시 오포읍 신현리 674번지,37.360372,127.1567912
309,곤지암 행복 동물병원,경기도 광주시 곤지암읍 삼리 6-1번지,37.3533476,127.3316875
310,광주동물병원,경기도 광주시 송정동 63-6번지,37.413471,127.2591942
311,곤지암동물병원,경기도 광주시 곤지암읍 곤지암리 453-7번지,37.3500401,127.3383884
312,모란동물병원,경기도 광주시 경안동 96-6번지,37.4142237,127.2527017
313,광주동물병원,경기도 광주시 오포읍 양벌리 373-1번지,37.3780104,127.2535864
314,평일동물병원,경기도 광주시 곤지암읍 곤지암리 441-2번지 ,37.349765,127.3400801
315,녹색요법연구소,경기도 광주시 오포읍 신현리 588-12번지 우림상가 2층,37.3672853,127.1617047
316,곤지암행복동물병원,경기도 광주시 곤지암읍 삼리 6-1번지,37.3533476,127.3316875
317,윤호동물병원,경기도 광주시 경안동 70-1번지,37.4118892,127.2573703
318,퇴촌동물병원,경기도 광주시 퇴촌면 광동리 190-2   번지,37.4716367,127.3095846
319,모란 동물 병원 오포점,경기도 광주시 오포읍 양벌리 373-1번지,37.3780104,127.2535864
320,애플펫 동물병원,경기도 광주시 오포읍 신현리 709-27번지,37.3599549,127.1517674
321,능평동물병원,경기도 광주시 오포읍 능평리 152-1번지,37.3440052,127.1792608
322,도그파파,경기도 광주시 오포읍 문형리 101-4번지,37.3565651,127.2074293
323,모란동물병원 오포점,경기도 광주시 오포읍 양벌리 373-1번지,37.3780104,127.2535864
324,경안동물병원,경기도 광주시 탄벌동 44-5번지,37.4153906,127.2505367
325,모란동물병원 오포점,경기도 광주시 오포읍 양벌리 373-1번지,37.3780104,127.2535864
326,모란동물병원,경기도 광주시 경안동 96-6 번지,37.4142237,127.2527017
327,도그파파,경기도 광주시 장지동 376-1   번지,37.3960285,127.2370342
328,명문종합동물병원,경기도 구리시 수택동 370번지 ,37.6002239,127.1362327
329,시티종합동물병원,경기도 구리시 교문동 764-10번지,37.5920377,127.1329232
330,팝애니랩,경기도 구리시 사노동 360-30번지,37.6376084,127.1413978
331,구리 안심 동물병원,경기도 구리시 토평동 997번지,37.593062,127.1506226
332,행복한동물병원,경기도 구리시 수택동 506-3번지,37.5973671,127.1445617
333,갈매동물병원,경기도 구리시 갈매동 306-8번지 이룸넘버원리치안 202호,37.630859,127.1171761
334,가람동물병원,경기도 구리시 인창동 346-40번지 ,37.6046438,127.1396267
335,내친구동물병원,경기도 구리시 수택동 660-7번지,37.5917557,127.143181
336,구리동물병원,경기도 구리시 수택동 424-14번지 현주아이프렌드빌딩 101동,37.5978645,127.143034
337,보드미동물병원,경기도 구리시 갈매동 610-1번지,37.6307247,127.1163489
338,사랑우리 愛 동물병원,경기도 구리시 인창동 495-10번지,37.6087307,127.1348662
339,24시 더케어 동물의료센터,경기도 구리시 수택동 561-1번지 ,37.6032295,127.1470416
340,펫가든 구리점 동물병원(위즈 펫),경기도 구리시 인창동,37.6126971,127.1408759
341,토평,경기도 구리시 수택동 874-6번지,37.5870385,127.1397869
342,건국동물병원,경기도 구리시 교문동 765번지 대명상가 107호,37.5927847,127.1336831
343,래플즈 동물병원,경기도 구리시 인창동 408-28번지,37.6097555,127.1369293
344,중앙동물병원,경기도 구리시 인창동 563-19번지,37.6030033,127.1323421
345,프라임동물병원,경기도 구리시 수택동 874-1번지,37.5872017,127.1389268
346,애니케어동물병원,경기도 구리시 토평동 617-3번지,37.5857855,127.1479023
347,아마존동물병원,경기도 구리시 교문동 270-2번지 ,37.6005287,127.1295068
348,가온 동물병원,경기도 구리시 토평동 965번지 우신빌딩 1층,37.5908416,127.1465987
349,구리 러브펫 동물병원,경기도 구리시 토평동 997-1번지,37.5928639,127.1505656
350,솔로몬동물병원,경기도 구리시 인창동 493-3번지 중앙상가 106호,37.6087238,127.1329522
351,솔로몬 동물병원,경기도 구리시 인창동 493-3번지 중앙상가 1층 106호,37.6087238,127.1329522
352,서울명문동물병원,경기도 구리시 수택동 370-115번지,37.599926,127.1367644
353,031-568-0075,경기도 구리시 수택동 660-7번지,37.5917557,127.143181
354,러브펫,경기도 구리시 수택동 281-59번지,37.594531,127.1503651
355,가람동물병원,경기도 구리시 인창동 346-40번지,37.6046438,127.1396267
356,우리동물병원,경기도 구리시 토평동 617-3번지,37.5857855,127.1479023
357,온누리,경기도 구리시 인창동 458-20번지,37.6095584,127.1358983
358,소망동물의료센터,경기도 구리시 갈매동 596번지 갈매역아이파크 ,37.6345801,127.1171478
359,인창,경기도 구리시 인창동 527-22번지,37.6070919,127.1339573
360,파트라슈동물병원,경기도 구리시 수택동 268-1번지,37.5922524,127.1496473
361,내친구동물병원,경기도 구리시 수택동 660-7   번지,37.5917557,127.143181
362,에이지펫,경기도 구리시 토평동 711-1번지,37.5811425,127.1429234
363,그랜드동물병원,경기도 군포시 당동 775-8번지,37.3528624,126.9451731
364,스누피동물병원,경기도 군포시 산본동 1132번지 창선빌딩 ,37.360667,126.9319264
365,강남동물병원,경기도 군포시 산본동 1137-3번지 옥산프라자 104호,37.3597831,126.9303131
366,솔 동물의료센터,경기도 군포시 산본동 1147번지 금강2차아파트 주상복합상가 A.B동 114호,37.3607781,126.9225122
367,행복나눔동물병원,경기도 군포시 당동 904번지 1층,37.3485642,126.9443186
368,토비동물병원,경기도 군포시 산본동 236-6번지,37.370006,126.9397862
369,군포굿닥터동물병원,경기도 군포시 당동 922-25번지,37.3460059,126.9455394
370,산본동물병원,경기도 군포시 산본동 238-8번지,37.3708085,126.9410048
371,금정동물병원,경기도 군포시 산본동 213-9번지,37.3708063,126.9368165
372,프라하동물병원,경기도 군포시 당동 974-4번지,37.3432272,126.9386237
373,산본중앙동물병원,경기도 군포시 산본동 207-2번지,37.3708862,126.9347843
374,명동물병원,경기도 군포시 금정동 743-3번지,37.3627271,126.942287
375,쿨펫동물병원,경기도 군포시 산본동 1123번지 이마트 5층,37.3610272,126.931452
376,제일동물병원,경기도 군포시 산본동 1099-2번지 대림프라자 108호,37.3651707,126.9295967
377,한사랑동물종합병원,경기도 군포시 산본동 1132번지,37.360667,126.9319264
378,토비동물병원,경기도 군포시 산본동 236-8번지,37.3701687,126.940757
379,스누피동물병원,"경기도 군포시 산본동 1132번지 창선빌딩 101,102,B1호",37.360667,126.9319264
380,영화동물병원,경기도 군포시 당동 904-5번지 그린프라자 101호,37.3478341,126.9439016
381,펫파라다이스 동물병원,"경기도 군포시 산본동 1145-6번지 롯데피트인, 6층",37.357729,126.9306537
382,한빛종합동물병원,경기도 군포시 산본동 1132번지 창선빌딩 104호,37.360667,126.9319264
383,웰동물병원,경기도 군포시 산본동 1096-2번지 디퍼아울렛타운 103호,37.3633074,126.9325674
384,우주동물병원,경기도 군포시 산본동 1138-1번지,37.3594501,126.9309568
385,도그플러스,경기도 김포시 풍무동 38-1번지 3층,37.6098616,126.7236315
386,웰케어 동물 메디컬센터,경기도 김포시 풍무동 592-10번지,37.596721,126.7218009
387,김포24시힐동물의료센터,경기도 김포시 장기동 2004-4번지 ,37.6425381,126.6805672
388,수애동물병원,경기도 김포시 장기동 1611번지 MJ프라자 104호,37.643549,126.6682466
389,우리동물병원(산업동물 출장진료 전문 동물병원),경기도 김포시 통진읍 마송리 120-1번지,37.6904807,126.5966997
390,마송동물병원,경기도 김포시 통진읍 서암리 714-43번지 104호,37.6893981,126.601558
391,중앙애견종합병원,경기도 김포시 사우동 201-26번지 ,37.6209658,126.7141658
392,아띠동물병원,경기도 김포시 장기동 1609번지 신한프라자 106호,37.6437657,126.6684383
393,하나동물병원,경기도 김포시 사우동 1015번지 1층상가,37.6213842,126.7157953
394,가람동물병원,경기도 김포시 양촌읍 양곡리 628-3번지 ,37.6630736,126.6352014
395,한마음동물병원,경기도 김포시 통진읍 도사리 657-3번지,37.6825442,126.6185088
396,동물병원 HADA,경기도 김포시 구래동 6884-6번지 지오플러스 204호,37.6431019,126.6246379
397,현대종합동물병원,경기도 김포시 북변동 293-1번지 ,37.6274677,126.709247
398,KRH동물병원,경기도 김포시 감정동 659번지 삼환아파트 상가동 지하8호,37.6272992,126.6996075
399,다우동물병원,경기도 김포시 감정동 512-1번지 103호,37.622826,126.6979152
400,아델동물병원,경기도 김포시 운양동 1299번지 122호,37.6540491,126.6826139
401,이리온,경기도 김포시 장기동 1954-3번지,37.6460175,126.6713855
402,수호 동물병원,경기도 김포시 북변동 828번지 명승프라자,37.6225774,126.7211372
403,하임동물의료센터,경기도 김포시 풍무동 207-2번지 ,37.6084128,126.724407
404,그루터기 동물병원,경기도 김포시 풍무동 425번지 ,37.60233,126.7200812
405,제일종합동물병원,경기도 김포시 양촌읍 구래리 238-8번지 ,37.6518747,126.6238342
406,라움동물병원,경기도 김포시 장기동 2080-2번지,37.6367709,126.6769101
407,늘봄동물병원,경기도 김포시 구래동 6883-11번지,37.6441537,126.6267514
408,김포 24시 호수동물 의료센터,경기도 김포시 운양동 1296-3번지 ,37.6553813,126.6854979
409,동행동물병원,경기도 김포시 풍무동 209-2번지 ,37.6080531,126.7246915
410,고촌동물병원,경기도 김포시 고촌읍 신곡리,37.5988568,126.771855
411,레오동물병원,경기도 김포시 고촌읍 신곡리 1073번지,37.601827,126.7703284
412,스타동물병원,경기도 김포시 장기동 1617번지 레드클로버 1동 113호,37.644077,126.6670092
413,이레동물병원,경기도 김포시 사우동 348-6번지 ,37.61808,126.724269
414,울디 동물병원,경기도 김포시 양촌읍 양곡리 1302-3번지,37.6556569,126.6288919
415,한강동물의료센터,경기도 김포시 장기동 1900-1번지,37.648183,126.6725317
416,홈종합동물병원,경기도 김포시 풍무동 407-19번지,37.6031619,126.7213577
417,로로 동물병원,경기도 김포시 장기동 2065-1번지 우남퍼스트빌 상가동 528동 114호,37.6369306,126.6727741
418,쿨펫동물병원,경기도 김포시 구래동 6880-9번지 이마트 김포한강점 2층,37.6443474,126.6281668
419,김포24시메디엘동물병원,"경기도 김포시 구래동 6880-5번지 한강메디플라자 101, 201호",37.6457643,126.6260634
420,우리 동물병원,경기도 김포시 장기동 1315번지,37.646907,126.6641977
421,Pet in Park 동물병원,경기도 김포시 사우동 407-19번지,37.6141083,126.7249634
422,피아이피 동물병원,경기도 김포시 사우동 407-19  번지,37.6141083,126.7249634
423,미즈동물병원,경기도 김포시 장기동 1996-4번지 한강프라자 1층,37.6458813,126.6807794
424,풍무종합동물병원,경기도 김포시 풍무동 447-5번지,37.6026404,126.7217786
425,김포동물병원,경기도 김포시 장기동 1851번지,37.6446579,126.6685249
